review_id,text,sentiment,rating,product_category,verified_purchase
348,"Excelente producto, superó mis expectativas. Lo volvería a comprar sin dudarlo.",positive,4,Home & Kitchen,True
349,Me encanta este producto. El envío fue rápido y el empaque perfecto.,positive,5,Office Products,True
350,De los mejores productos que he comprado. La calidad es increíble y llegó antes de lo esperado.,positive,5,Fashion,True
351,No vale la pena. El material es de mala calidad.,negative,2,Sports & Outdoors,True
352,Producto tal como se describe. Mi familia quedó encantada.,positive,5,Travel,False
353,Pésima calidad. El envío tardó demasiado.,negative,1,Grocery,False
354,Cumple con todo lo prometido. El diseño es moderno y elegante.,positive,5,Books,False
355,Producto tal como se describe. El diseño es moderno y elegante.,positive,5,Toys & Games,True
356,Decepción total. El material es de mala calidad.,negative,2,Sports & Outdoors,True
357,"Sin quejas, todo perfecto. Lo uso a diario y funciona perfecto.",positive,5,Sports & Outdoors,False
358,Pésima calidad. Se rompió después de una semana.,negative,2,Grocery,False
359,No es malo ni bueno. Hay mejores opciones en el mercado.,neutral,3,Home & Kitchen,True
360,El mejor que he probado. Muy práctico y fácil de usar.,positive,4,Electronics,True
361,Muy satisfecho con la compra. El envío fue rápido y el empaque perfecto.,positive,5,Electronics,True
362,Excedió todas mis expectativas. Muy práctico y fácil de usar.,positive,5,Toys & Games,False
363,Increíble calidad por este precio. Lo uso a diario y funciona perfecto.,positive,4,Travel,True
364,Decepción total. No coincide con la descripción.,negative,1,Office Products,True
365,Producto regular. Es lo que esperaba por ese precio.,neutral,3,Pet Supplies,True
366,No es malo ni bueno. No destaca en nada.,neutral,3,Electronics,False
367,Decepción total. No funciona como se prometía.,negative,1,Toys & Games,False
368,Para el precio está bien. Hay mejores opciones en el mercado.,neutral,3,Grocery,False
369,Gran relación calidad-precio. El envío fue rápido y el empaque perfecto.,positive,4,Pet Supplies,False
370,Se rompió a los pocos días. No funciona como se prometía.,negative,1,Toys & Games,True
371,De los mejores productos que he comprado. Lo compré para un regalo y fue un éxito.,positive,5,Grocery,False
372,Producto de gran calidad. El envío fue rápido y el empaque perfecto.,positive,4,Pet Supplies,False
373,Producto regular. Para uso ocasional está bien.,neutral,3,Office Products,True
374,Gran relación calidad-precio. El diseño es moderno y elegante.,positive,5,Jewelry,True
375,"Sin quejas, todo perfecto. Muy práctico y fácil de usar.",positive,5,Electronics,True
376,Me encanta este producto. El mejor de su categoría.,positive,4,Toys & Games,True
377,Una estafa total. No lo recomendaría a nadie.,negative,2,Books,True
378,Para el precio está bien. Hay mejores opciones en el mercado.,neutral,3,Pet Supplies,False
379,Cumple con todo lo prometido. El mejor de su categoría.,positive,5,Travel,True
380,No vale la pena. Tuve que devolverlo.,negative,1,Grocery,False
381,"Excelente producto, superó mis expectativas. El mejor de su categoría.",positive,4,Grocery,True
382,No funciona como se anuncia. No funciona como se prometía.,negative,1,Grocery,False
383,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,4,Pet Supplies,True
384,Para el precio está bien. No destaca en nada.,neutral,3,Pet Supplies,True
385,Horrible experiencia de compra. El producto llegó roto.,negative,2,Grocery,False
386,Se rompió a los pocos días. El producto llegó roto.,negative,2,Office Products,False
387,Horrible experiencia de compra. La atención al cliente fue pésima.,negative,1,Electronics,False
388,Producto tal como se describe. La calidad es increíble y llegó antes de lo esperado.,positive,4,Home & Kitchen,False
389,Producto de gran calidad. El envío fue rápido y el empaque perfecto.,positive,5,Travel,False
390,Excedió todas mis expectativas. Lo compré para un regalo y fue un éxito.,positive,5,Office Products,True
391,Producto diferente al publicado. No funciona como se prometía.,negative,1,Home & Kitchen,True
392,Funciona pero nada extraordinario. Nada excepcional.,neutral,3,Fashion,True
393,No lo recomiendo. Tuve que devolverlo.,negative,1,Travel,False
394,Pésima calidad. Tuve que devolverlo.,negative,1,Sports & Outdoors,True
395,"Excelente producto, superó mis expectativas. Lo compré para un regalo y fue un éxito.",positive,4,Jewelry,True
396,Muy satisfecho con la compra. Lo volvería a comprar sin dudarlo.,positive,4,Electronics,False
397,Pésima calidad. El producto llegó roto.,negative,1,Office Products,False
398,Cumple con todo lo prometido. La calidad es increíble y llegó antes de lo esperado.,positive,4,Fashion,False
399,Muy buena compra. Lo volvería a comprar sin dudarlo.,positive,5,Travel,False
400,El mejor que he probado. El mejor de su categoría.,positive,4,Books,False
401,Producto tal como se describe. Lo volvería a comprar sin dudarlo.,positive,4,Fashion,False
402,Una estafa total. El material es de mala calidad.,negative,1,Grocery,False
403,No funciona como se anuncia. El envío tardó demasiado.,negative,2,Office Products,True
404,Pésima calidad. Se rompió después de una semana.,negative,2,Toys & Games,True
405,No vale la pena. El material es de mala calidad.,negative,1,Office Products,True
406,Lo recomiendo ampliamente. Mi familia quedó encantada.,positive,5,Travel,True
407,Promedio. No destaca en nada.,neutral,3,Grocery,True
408,El mejor que he probado. Lo volvería a comprar sin dudarlo.,positive,5,Jewelry,True
409,Es aceptable por el precio. Nada excepcional.,neutral,3,Travel,True
410,Perfecto para lo que necesitaba. La calidad es increíble y llegó antes de lo esperado.,positive,5,Books,True
411,Cumple lo básico. Cumple sin brillar.,neutral,3,Pet Supplies,True
412,Llegó dañado y no me reembolsaron. Se rompió después de una semana.,negative,1,Grocery,False
413,El peor producto que he comprado. Es una pérdida de dinero.,negative,2,Travel,False
414,Producto tal como se describe. Resistente y duradero.,positive,5,Pet Supplies,True
415,Mala calidad de materiales. No funciona como se prometía.,negative,2,Books,False
416,Muy buena compra. Muy práctico y fácil de usar.,positive,4,Fashion,True
417,Perfecto para lo que necesitaba. El envío fue rápido y el empaque perfecto.,positive,5,Books,False
418,Excedió todas mis expectativas. El mejor de su categoría.,positive,4,Travel,False
419,"Sin quejas, todo perfecto. Resistente y duradero.",positive,5,Pet Supplies,True
420,No funciona como se anuncia. No coincide con la descripción.,negative,2,Grocery,False
421,Producto tal como se describe. La calidad es increíble y llegó antes de lo esperado.,positive,4,Home & Kitchen,True
422,No funciona como se anuncia. Se rompió después de una semana.,negative,2,Home & Kitchen,True
423,Gran relación calidad-precio. La calidad es increíble y llegó antes de lo esperado.,positive,5,Jewelry,False
424,Producto defectuoso. Es una pérdida de dinero.,negative,1,Grocery,False
425,Producto tal como se describe. El diseño es moderno y elegante.,positive,5,Electronics,False
426,Muy decepcionado con la compra. La atención al cliente fue pésima.,negative,1,Grocery,True
427,De los mejores productos que he comprado. Mi familia quedó encantada.,positive,5,Toys & Games,False
428,Excedió todas mis expectativas. Lo volvería a comprar sin dudarlo.,positive,5,Books,True
429,El mejor que he probado. La calidad es increíble y llegó antes de lo esperado.,positive,4,Home & Kitchen,False
430,"Excelente producto, superó mis expectativas. La calidad es increíble y llegó antes de lo esperado.",positive,5,Fashion,True
431,El mejor que he probado. Mi familia quedó encantada.,positive,5,Jewelry,True
432,Producto regular. Hay mejores opciones en el mercado.,neutral,3,Books,False
433,El mejor que he probado. El diseño es moderno y elegante.,positive,4,Grocery,True
434,"Excelente producto, superó mis expectativas. Muy práctico y fácil de usar.",positive,5,Jewelry,True
435,Decepción total. La atención al cliente fue pésima.,negative,2,Toys & Games,True
436,Producto diferente al publicado. Es una pérdida de dinero.,negative,2,Sports & Outdoors,False
437,Mala calidad de materiales. La atención al cliente fue pésima.,negative,1,Grocery,False
438,Lo recomiendo ampliamente. Lo uso a diario y funciona perfecto.,positive,5,Sports & Outdoors,False
439,Promedio. No destaca en nada.,neutral,3,Travel,False
440,El peor producto que he comprado. Se rompió después de una semana.,negative,2,Sports & Outdoors,False
441,Muy satisfecho con la compra. Lo volvería a comprar sin dudarlo.,positive,5,Toys & Games,True
442,No lo recomiendo. No coincide con la descripción.,negative,1,Office Products,True
443,Una estafa total. La atención al cliente fue pésima.,negative,2,Home & Kitchen,True
444,Para el precio está bien. Para uso ocasional está bien.,neutral,3,Toys & Games,True
445,Me encanta este producto. Resistente y duradero.,positive,4,Grocery,False
446,Gran relación calidad-precio. El mejor de su categoría.,positive,4,Home & Kitchen,False
447,Producto regular. Para uso ocasional está bien.,neutral,3,Office Products,False
448,Horrible experiencia de compra. Es una pérdida de dinero.,negative,1,Fashion,False
449,Perfecto para lo que necesitaba. El diseño es moderno y elegante.,positive,5,Pet Supplies,True
450,Perfecto para lo que necesitaba. Lo compré para un regalo y fue un éxito.,positive,5,Toys & Games,False
451,No lo recomiendo. Se rompió después de una semana.,negative,2,Travel,False
452,El peor producto que he comprado. La atención al cliente fue pésima.,negative,1,Fashion,False
453,Gran relación calidad-precio. Lo volvería a comprar sin dudarlo.,positive,5,Office Products,False
454,De los mejores productos que he comprado. Lo volvería a comprar sin dudarlo.,positive,5,Fashion,False
455,Excedió todas mis expectativas. Mi familia quedó encantada.,positive,4,Fashion,False
456,No es malo ni bueno. Cumple sin brillar.,neutral,3,Travel,False
457,Es aceptable por el precio. Para uso ocasional está bien.,neutral,3,Office Products,False
458,Una estafa total. La atención al cliente fue pésima.,negative,2,Jewelry,True
459,Producto diferente al publicado. Es una pérdida de dinero.,negative,1,Electronics,False
460,Es aceptable por el precio. Es lo que esperaba por ese precio.,neutral,3,Toys & Games,True
461,Producto diferente al publicado. Tuve que devolverlo.,negative,2,Fashion,False
462,"Sin quejas, todo perfecto. Lo compré para un regalo y fue un éxito.",positive,4,Office Products,True
463,Muy buena compra. Lo compré para un regalo y fue un éxito.,positive,5,Grocery,False
464,Se rompió a los pocos días. Es una pérdida de dinero.,negative,2,Jewelry,True
465,El mejor que he probado. Mi familia quedó encantada.,positive,4,Fashion,True
466,Mala calidad de materiales. No funciona como se prometía.,negative,2,Office Products,True
467,Lo recomiendo ampliamente. El mejor de su categoría.,positive,5,Grocery,True
468,Excedió todas mis expectativas. Lo volvería a comprar sin dudarlo.,positive,5,Grocery,True
469,Excedió todas mis expectativas. Lo uso a diario y funciona perfecto.,positive,4,Toys & Games,False
470,Cumple lo básico. No destaca en nada.,neutral,3,Fashion,False
471,Cumple con todo lo prometido. Muy práctico y fácil de usar.,positive,5,Grocery,False
472,Excedió todas mis expectativas. Resistente y duradero.,positive,4,Sports & Outdoors,True
473,"Excelente producto, superó mis expectativas. Mi familia quedó encantada.",positive,4,Travel,True
474,Decepción total. Se rompió después de una semana.,negative,1,Grocery,True
475,No vale la pena. El material es de mala calidad.,negative,2,Pet Supplies,True
476,No funciona como se anuncia. El material es de mala calidad.,negative,1,Office Products,True
477,El peor producto que he comprado. No lo recomendaría a nadie.,negative,1,Office Products,False
478,Lo recomiendo ampliamente. El diseño es moderno y elegante.,positive,4,Home & Kitchen,True
479,Una estafa total. No funciona como se prometía.,negative,1,Books,False
480,Producto tal como se describe. Mi familia quedó encantada.,positive,5,Jewelry,False
481,Una estafa total. No funciona como se prometía.,negative,1,Pet Supplies,True
482,Decepción total. No lo recomendaría a nadie.,negative,2,Jewelry,True
483,Muy decepcionado con la compra. Se rompió después de una semana.,negative,2,Toys & Games,True
484,Producto tal como se describe. Lo compré para un regalo y fue un éxito.,positive,4,Office Products,True
485,No funciona como se anuncia. Tuve que devolverlo.,negative,2,Travel,True
